100 10000
 46  72 -1.05241137935614617049e+01
 46  73 -2.72074030503545678528e+01
 46  74  1.11130587916739770549e+02
 46  75 -1.91375774323842655633e+01
 46  76  1.50451348545349503638e+02
 46  77 -1.05530878394595166725e+01
 46  78 -5.79740480504391868521e+01
 46  79 -3.37684781396042410506e+01
 46  80  5.45639409338284195883e+01
 46  81  6.13152148010534361333e+01
 46  82  1.10735372093478233069e+02
 46  83  5.96335471240824688266e+01
 46  84 -6.63083521537945586033e+01
 46  85  3.28519895169186497697e+01
 46  86  1.58395826436714827423e+02
 46  87  1.79305778009419469754e+02
 46  88 -6.76094955622442128629e+00
 46  89 -7.09024916945102390287e+00
 46  90 -6.92462237962288185145e+01
 46  91  3.64089963368666218457e+01
 46  92  2.98118606247680268950e+01
 46  93 -1.68607651618448954878e+02
 46  94  1.42448967009118831584e+02
 46  95  2.36347811889245988937e+01
 46  96 -3.68585568921987558610e+01
 46  97 -2.92317995705378272930e+01
 46  98 -1.05711229842418617864e+02
 46  99 -7.93412022347120569066e+01
 47   0 -1.12607564397408822288e+02
 47   1  1.04675889256602729915e+02
 47   2  6.36441130985064660308e+01
 47   3  1.06665410098667905459e+02
 47   4  7.24247186425237003959e+01
 47   5 -3.94005591324804171904e+01
 47   6 -4.15292743472311940423e+01
 47   7  3.83158436089231884125e+01
 47   8  1.22523959045653654698e+02
 47   9  1.10065770334320252033e+01
 47  10 -1.07870963920350035892e+02
 47  11 -8.95079332808311960434e+01
 47  12 -2.35617434156048304317e+01
 47  13 -9.34156177579554878321e+01
 47  14  1.29909505580821559079e+02
 47  15  1.43981877914277760055e+02
 47  16 -1.27816048200013057112e+01
 47  17 -1.07650421379698585156e+02
 47  18  1.54490248276052113852e+02
 47  19 -1.12024351395873850379e+02
 47  20  1.01439024823266876751e+01
 47  21 -1.20717507620114858469e+02
 47  22  1.10277440149249741808e+02
 47  23  6.45780395852863904338e+01
 47  24  5.67610563622706933984e+01
 47  25 -2.65133801716875510124e+01
 47  26  2.32949120589211240429e+01
 47  27 -5.44325968172149110558e+00
 47  28  5.75792889711421480570e+01
 47  29 -1.02569737341868602698e+02
 47  30  2.14570815448018237248e+01
 47  31  4.87658142010336135286e+01
 47  32  5.71428472754770808706e+01
 47  33  2.68255375334315289138e+01
 47  34  3.26832964592042571894e+01
 47  35 -8.89549076544986263571e+01
 47  36 -5.35918168066283513440e+01
 47  37  4.79099567849631498007e+01
 47  38  1.19074489885830971048e+02
 47  39  4.15740237506787195798e+01
 47  40  2.43408233300661080989e+01
 47  41 -2.55911745226354163663e+01
 47  42 -8.74214899418833226719e+01
 47  43 -9.70435591889464745918e+01
 47  44 -1.41808716759531776574e+01
 47  45 -5.69974344199945548439e+01
 47  46 -5.44557769109612834768e+01
 47  47  8.44500142360239237860e+02
 47  48  4.78816277642919132518e+01
 47  49 -7.03975342861411945705e+01
 47  50  6.94778881983490759211e+00
 47  51 -6.17592664236844797188e+01
 47  52  5.49959301479568338777e+01
 47  53 -1.29307125972929188862e+01
 47  54 -6.62674214464911983669e+01
 47  55  2.50107131153167330240e+01
 47  56  1.52371419394710073902e+02
 47  57  1.49953159070337648018e+02
 47  58  5.74474254176744878464e+01
 47  59 -1.24052143142046897850e+01
 47  60 -1.11919344923238270439e+02
 47  61  2.25082216326670483397e+01
 47  62 -1.61713738196925675084e+02
 47  63 -8.45286331889022690689e+00
 47  64  4.43140642559106900933e+00
 47  65 -1.10685089464373049850e+02
 47  66  7.32390295412647276407e+01
 47  67 -1.69199932512319094258e+02
 47  68  1.17046362010481814764e+02
 47  69 -1.03208706302669739330e+02
 47  70 -1.09778104192817565377e+02
 47  71  2.68753149255186194466e+01
 47  72  3.95588628875705694554e+01
 47  73 -4.78318702440818697141e+01
 47  74  6.81422498317142810720e+00
 47  75 -5.75511535297492997643e+01
 47  76  7.68598261741981900741e+01
 47  77  3.06278805712821693419e+01
 47  78  1.00047417257955885361e+02
 47  79  1.33169612357675987369e+02
 47  80 -5.79856413420435856665e+01
 47  81 -1.62175494757527616230e+02
 47  82  8.78712606435073126931e+01
 47  83 -4.36632615121234053390e+01
 47  84  2.05463022386662217400e+01
 47  85 -6.37789535668952396463e+01
 47  86 -1.00518863575710753366e+02
 47  87  5.55384123253163224376e+01
 47  88 -5.98378464161054779424e+01
 47  89 -7.82097356395064053913e+01
 47  90  3.09293709013578279610e+01
 47  91 -9.37111075173812508865e+01
 47  92  6.36914030681688032587e+01
 47  93 -8.94578881353818502475e+01
 47  94 -5.98548395634708612079e+01
 47  95 -2.57148870548819878934e+01
 47  96  5.78708582621475819963e+00
 47  97 -1.20152447401108446456e+02
 47  98  4.61758761806287054696e+01
 47  99  4.82348944866035438395e+01
 48   0 -4.63374035094139600233e+01
 48   1  6.81445757976582768833e+01
 48   2  8.20969000692172841127e+01
 48   3  1.32960223799198217876e+02
 48   4 -4.63828976994251576116e+01
 48   5 -2.24631117900884120786e+01
 48   6  1.73783144050868720853e+01
 48   7  4.75661340940810717370e+01
 48   8 -1.66254143121954918172e+01
 48   9 -1.59056881332958653275e+02
 48  10  1.26450673553254304693e+02
 48  11 -2.15870412953388282062e+01
 48  12  2.49923961585627480986e+01
 48  13 -1.63199954158436497664e+02
 48  14  1.64839307028446938830e+02
 48  15  7.22606254853462672827e+01
 48  16 -1.53802589075048075529e+02
 48  17  3.20996980695218070423e+01
 48  18 -2.77594473247793303017e+01
 48  19 -1.17174031214374394949e+02
 48  20  1.67684145456174348965e+02
 48  21  4.82303712296365176826e+01
 48  22  1.23937056634938187472e+01
 48  23 -7.26521977741683002705e+01
 48  24 -2.12401107111973743713e+01
 48  25  3.49144097652573037749e+01
 48  26 -5.53509830041552319813e+01
 48  27  7.67671845922618842906e+01
 48  28  6.54448943945735521766e+01
 48  29  1.14644628714575294026e+01
 48  30 -3.42847620305190687873e+01
 48  31 -1.05145116442683118407e+02
 48  32  3.29081684062068333674e+01
 48  33 -8.37419876323817824471e+00
 48  34  4.19467847363219448198e+01
 48  35  2.45518751747532490981e+01
 48  36  1.00601025385299436721e+02
 48  37  2.22512406820519004214e+01
 48  38  1.11673744407020933522e+02
 48  39  6.66667843751154123311e+01
 48  40 -1.21375811084123029104e+02
 48  41  3.69075680622382833462e+01
 48  42 -5.03293197331673809458e+01
 48  43  1.51011794227209179553e+02
 48  44  5.57890131645516618164e+01
 48  45  6.39423235241341600954e+01
 48  46  7.68997433927355302785e+01
 48  47  4.78816277642919132518e+01
 48  48  8.91434270859199273218e+02
 48  49 -5.78972305380229244065e+01
 48  50 -3.49876960313096816435e+01
 48  51  1.08506484657649089343e+01
 48  52  7.20209457348614847660e+01
 48  53  5.22733236116437396390e+01
 48  54  9.78127685960185644376e+00
 48  55  3.78641126712953166589e+01
 48  56  3.23679819763108582720e+01
 48  57 -7.70540016961856366606e+00
 48  58  1.08200251976257746378e+02
 48  59 -8.03557345881235391971e+01
 48  60  1.12241702470503014410e+02
 48  61  3.17575796893765414097e+01
 48  62 -1.69905293633573052148e+02
 48  63  3.18674997995383684213e+01
 48  64 -3.20113060156325488492e+01
 48  65 -7.19312365638061095297e+01
 48  66 -1.53002714012380796049e+01
 48  67  2.80200567731018566064e+01
 48  68 -2.62187258006712262670e+01
 48  69  1.26818005924290133635e+01
 48  70 -1.89594960119488689543e+02
 48  71  2.58634566039654423264e+01
 48  72  1.36975016958740184236e+02
 48  73 -4.44807302628679153145e+01
 48  74  6.68982760129860309917e+01
 48  75  2.99611181281555616351e+01
 48  76  9.10980994628635158961e+01
 48  77  1.62816878337901655982e+01
 48  78 -2.29376560536977251559e+02
 48  79 -2.15779505958987769532e+01
 48  80 -8.73622019479528830743e+01
 48  81 -4.09067679682972524802e+01
 48  82  2.46128910617859375520e+01
 48  83 -1.32872287771735074102e+02
 48  84  5.03586734493149705827e+01
 48  85  2.98820695111747482997e+01
 48  86 -1.93844007820008101817e+02
 48  87 -1.49242654749873491227e+01
 48  88  7.80662090099952337141e+01
 48  89 -5.63867146901690929894e+01
 48  90  5.21247359322154295569e+01
 48  91  6.77650448926866459942e+01
 48  92  6.81444010896938152655e+01
 48  93  3.68668578490462550690e+01
 48  94  8.65650331608560819063e+00
 48  95 -1.02386163900393555082e+02
 48  96 -1.33089940697391597269e+02
 48  97 -2.21796319300380631034e+01
 48  98  8.49733105273081008590e+01
 48  99  1.50677082696334650791e+02
 49   0 -1.54045084161486101948e+02
 49   1 -2.03463247024538986807e+01
 49   2 -8.68120280505773962432e+01
 49   3 -1.20868016571312907104e+02
 49   4  8.22288807140717352695e+01
 49   5  1.41735047126609913448e+02
 49   6  4.26256140442989917005e+01
 49   7 -4.56378271851950430005e+01
 49   8  1.50399650843234098829e+02
 49   9  5.80589211326675638247e+01
 49  10  1.41769449772683819866e+00
 49  11  2.26854698516601303027e+01
 49  12  6.96227919703556779041e+01
 49  13  6.38048428187076126505e+01
 49  14 -2.71028144181899826037e+01
 49  15 -1.09405926458811322277e+02
 49  16  3.53699021921595786466e+01
 49  17  6.38533570674311490301e-01
 49  18 -1.74804054302477496208e+01
 49  19 -9.50609926884545473058e+01
 49  20  7.83736444069880491270e+01
 49  21 -2.27951603560665496673e+01
 49  22  7.71177157650570421765e+01
 49  23  3.92079239422016812000e+01
 49  24 -6.23764253125694452251e+01
 49  25  4.52757779773751067864e+01
 49  26  9.36553550163410477580e+01
 49  27 -5.82475888311809981701e+01
 49  28  2.16051121829692256426e+01
 49  29 -1.33802068721343658808e+02
 49  30  1.84700123048669055947e+01
 49  31 -6.24162978608811584991e+01
 49  32  1.89209114682420334930e+02
 49  33  3.96102453526181008669e+00
 49  34 -3.92215073487914178685e+00
 49  35 -5.16579415462213162868e+01
 49  36 -4.54145211253729570444e+01
 49  37 -5.62533791423323421554e+01
 49  38  1.07392707542588809133e+02
 49  39 -5.82645295387893114025e+00
 49  40  9.21318074780180324979e+01
 49  41 -4.09909599513064080156e+01
 49  42 -7.00044079519713022819e+01
 49  43 -5.21360268523618728409e+01
 49  44 -5.67117817264505603703e+01
 49  45 -3.53103382083021273274e+01
 49  46  1.92084196595018248388e+01
 49  47 -7.03975342861411945705e+01
 49  48 -5.78972305380229244065e+01
 49  49  7.32321380476807235027e+02
 49  50 -4.97012457375454914654e+01
 49  51  1.18765243840250178664e+02
 49  52  5.95222568367432174341e+01
 49  53  8.41704290613944472454e-01
 49  54 -6.78886752429263822251e+01
 49  55 -6.83242362308276227623e+01
 49  56  7.27260374108172840124e+01
 49  57 -1.08739317834707421184e+02
 49  58  1.87138651869802146166e+01
 49  59  1.18356599368640559078e+02
 49  60  1.79170316276212275852e+01
 49  61  7.23703847860491862320e+01
 49  62  5.22175544059124661089e+01
 49  63  6.37427221607495795297e+01
 49  64  1.62236206576030525639e+02
 49  65  1.09078697722405635773e+02
 49  66  1.81826935231893074274e+01
 49  67 -1.58569314712667136291e+02
 49  68 -5.09534607747137826550e+01
 49  69 -7.08534576215035514224e+01
 49  70  1.80471792820139683045e+02
 49  71 -1.36720468916603266507e+02
 49  72  4.88747921666212903347e+00
 49  73  3.16395110973158715240e+01
 49  74  2.54887442797748997592e+00
 49  75 -2.67191274620061989253e+01
 49  76 -4.94787955044916856195e+01
 49  77 -5.97874724330109970083e+01
 49  78  7.22989079490511166171e+00
 49  79 -4.51822326016034097051e+01
 49  80 -7.60059174783141315856e+01
 49  81  2.69733417789161267208e+00
 49  82 -1.17088627161385332442e+02
 49  83  1.30111168532537448073e+02
 49  84 -3.56716674327547735857e+01
 49  85  1.21105431363438256653e+02
 49  86 -3.88890070354740231551e+01
 49  87 -9.83100974831978362545e+01
 49  88 -7.97379694089036661353e+01
 49  89  1.28344546204931759803e+02
 49  90 -1.32826997449163073384e+01
 49  91  2.48616941307563195096e+02
 49  92  5.99289681645297278578e+00
 49  93  4.97772151288576054640e+01
 49  94  1.60270978652871264103e+02
 49  95 -2.19284774493746787982e+01
 49  96  2.18808087587471877811e+00
 49  97  3.27138556499691404156e+01
 49  98 -4.01308846512465748901e+01
 49  99 -2.16064270514383203192e+01
 50   0  8.89051406737820286708e+01
 50   1 -1.13959078275151071580e+02
 50   2 -3.46650167092523489032e+01
 50   3 -1.48061601498417729772e+02
 50   4  6.07663767406782611147e+01
 50   5 -3.43630823362503790008e+01
 50   6 -1.84798675454213650937e+02
 50   7 -8.22055353862223654460e+01
 50   8  8.15100582975372560668e+01
 50   9  1.86398820508691784426e+02
 50  10  8.08785614485066162160e+01
 50  11 -2.27529373072132301559e+01
 50  12 -3.08926937479778729312e+00
 50  13  8.18805509670509508169e+01
 50  14 -6.71699669672870385284e+01
 50  15 -1.38249698612755693716e+01
 50  16 -4.11931187769971174362e+01
 50  17 -3.80038662738644106298e+01
 50  18 -5.35717806941507674878e+01
 50  19 -6.88983048112297353782e+01
 50  20  1.33120943084688359015e+00
 50  21 -2.12797500533538404000e+01
 50  22 -7.61191616115536806575e+00
 50  23 -2.05683981813223049073e+01
 50  24 -7.05155469749110608291e+01
 50  25  1.04871048241607724094e+02
 50  26 -1.20376017140414461437e+02
 50  27  8.80464070032772205820e+00
 50  28 -1.99571455426138975042e+01
 50  29  3.62989298972007716770e+01
 50  30 -7.25577717157258916814e+01
 50  31 -4.37535314851178540607e+01
 50  32  1.02539187741161413214e+02
 50  33 -6.75850003830345258393e+01
 50  34  1.35100073918253968941e+02
 50  35  5.96687347270287915535e+00
 50  36  1.11069748561088459837e+02
 50  37  5.93106507549637882448e+01
 50  38  8.57186030469361170958e+00
 50  39 -7.30798434800305898307e+01
 50  40 -1.90919620478172419098e+02
 50  41  1.04580799858886550169e+02
 50  42 -8.13037349540255007696e+01
 50  43 -7.04642864992310649086e+01
 50  44 -1.98456754639610970514e+01
 50  45 -5.47483533638970243373e+01
 50  46  8.15432637603933940795e+00
 50  47  6.94778881983490759211e+00
 50  48 -3.49876960313096816435e+01
 50  49 -4.97012457375454914654e+01
 50  50  9.78907530100694998509e+02
 50  51  1.71470947752043173296e+02
 50  52  1.99471610864665436225e+01
 50  53 -9.89795145136181275802e+01
 50  54 -6.19375325805964394021e+01
 50  55  7.01873244303164938174e+01
 50  56 -5.80243652589201772685e+01
 50  57  7.16387558459196327476e+01
 50  58 -9.63101263189234941819e+01
 50  59 -2.28388718511989630144e+01
 50  60 -2.41129669013916059228e+00
 50  61 -5.55126128231168980420e+00
 50  62 -1.18942375560208205343e+02
 50  63  1.16101088450209473990e+02
 50  64 -2.93855796040322569951e+00
 50  65 -6.65587541430404794340e+00
 50  66  4.47220593570997309030e+01
 50  67  1.63387940196516296965e+01
 50  68  8.81933083466899034875e+01
 50  69  2.26490950035900304727e+01
 50  70 -2.98221975245670591903e+01
 50  71 -6.26753032100180185182e+00
 50  72  2.25268275943485711821e+01
 50  73  5.23343230934814869215e+01
 50  74 -1.29899273090039457657e+02
 50  75  9.26329384789329424166e+01
 50  76  5.01059953687889390039e+01
 50  77  4.91899815931736039687e+00
 50  78 -3.25445874554142093871e+01
 50  79 -8.24577855009152074217e+01
 50  80 -6.15598147985053572029e+01
 50  81  6.43211314694789848545e+01
 50  82  4.21081265794338008845e+01
 50  83  4.65099988802524144660e+00
 50  84  4.50465537430626667970e+01
 50  85 -9.63545659602700652613e+01
 50  86  8.61660673538142241057e+00
 50  87 -7.28532783256289917517e+01
 50  88 -1.34089754978812123909e+02
 50  89  1.70320106778761186206e+02
 50  90 -7.62577904770148506941e+00
 50  91 -1.20770185868999817558e+02
 50  92  1.30778735775280409825e+02
 50  93  9.46186022109172419903e+00
 50  94 -2.26631163023928223765e+01
 50  95  1.29541339259877252843e+00
 50  96 -4.76569592659615821617e+01
 50  97 -6.55960480426399925591e+01
 50  98  3.97485935302358512899e+01
 50  99 -1.00404732577158398499e+02
 51   0  7.38364350140047633886e+01
 51   1 -2.07642666256712971062e+01
 51   2  1.70709676406476127397e+01
 51   3 -1.48302107308429469867e+02
 51   4 -1.39810944900612188491e+01
 51   5 -1.12242068280604954111e+01
 51   6  3.64690200627820573231e+01
 51   7 -8.99407039930321872134e+01
 51   8 -8.44037993760526035203e+01
 51   9  2.64892266744039126536e+01
 51  10 -1.47507896136375187268e+01
 51  11  3.84331435273940797970e+01
 51  12  2.05351232134116195027e+01
 51  13  4.61322711697735954317e+01
 51  14  6.61306505640942106083e+01
 51  15 -7.36274668944498245082e+01
 51  16  3.11209868139396448328e+01
 51  17  4.32323127924425918422e+01
 51  18  5.21678483331578206617e+01
 51  19 -1.23697595126260139864e+02
 51  20 -3.85914614327904885727e+01
 51  21 -1.58447126486650802235e+02
 51  22  2.34775745960466899476e+01
 51  23 -4.62940893365960306483e+01
 51  24 -6.32378295749574235174e+01
 51  25  2.29522138887764519666e+01
 51  26 -1.54478187746227924038e+01
 51  27  1.05701375779308747838e+02
 51  28 -5.84588330555897286445e+01
 51  29 -1.88125877201403454819e+02
 51  30 -1.04822670756416140847e+01
 51  31  5.16474087274226434374e+01
 51  32  5.21983326608971225369e+01
 51  33 -7.67551690409594158382e+01
 51  34  8.81497482123217253047e+01
 51  35 -8.00067031126889531834e+01
 51  36  3.57861746578261801233e+01
 51  37 -5.84679517690860972579e+00
 51  38  3.21632766049556266807e+01
 51  39 -1.28323806073077975043e+02
 51  40 -2.63240135164339292828e+01
 51  41 -1.26528975259094256245e+01
 51  42  2.47125530553383363497e+01
 51  43  3.27382150237921223379e+01
 51  44 -1.29673963890610735916e+02
 51  45 -1.78743800889332860038e+01
 51  46  1.98964417282791963260e+01
 51  47 -6.17592664236844797188e+01
 51  48  1.08506484657649089343e+01
 51  49  1.18765243840250178664e+02
 51  50  1.71470947752043173296e+02
 51  51  7.83100190998881885207e+02
 51  52  1.81507147764779887211e+02
 51  53 -1.08201556262030265998e+02
 51  54  7.77065856953318090383e-01
 51  55 -1.15146503707962665430e+02
 51  56 -1.04002406413980310163e+02
 51  57  9.42719112266487400120e+01
 51  58 -2.76685253124779251266e+01
 51  59  1.39682104819150509911e+02
 51  60  1.41839558889394766084e+02
 51  61 -1.47033839896757200449e+02
 51  62  5.33844958823084922983e+01
 51  63  3.53593885253013127112e+01
 51  64  1.56915317910645370603e+02
 51  65  1.44548955240064458394e+02
 51  66  1.04519195293876130393e+01
 51  67 -2.55156406753290241340e+01
 51  68  2.24897561708294091432e+00
 51  69  1.03045201955663596749e+01
 51  70 -1.70683590196936876282e+01
 51  71 -5.34625095881059166913e+01
 51  72 -1.30693895290625590633e+02
 51  73 -3.22554102527223989227e+01
 51  74  6.01901508352435676841e+00
 51  75  5.36916163815294424921e+01
 51  76 -6.75247995560288103434e+01
 51  77 -1.43702385760174564666e+02
 51  78 -1.19082190897181536826e+01
 51  79 -2.86568297849328104121e+01
 51  80  4.12665421192291148600e+01
 51  81  5.71891614344669818593e+01
 51  82 -1.12367390917152107477e+02
 51  83  6.27325267719442294378e+01
 51  84  5.25997191579236016423e+01
 51  85  5.71690164022110351993e+01
 51  86 -2.12647197446507369989e+01
 51  87 -1.36063132726506410108e+02
 51  88 -5.31068638981253755560e+01
 51  89  1.47206648403684482673e+02
 51  90  8.57366259195221260825e+01
 51  91 -5.62356532317730355430e+01
 51  92 -1.66023724161972268121e+02
 51  93  1.22490354589078691561e+01
 51  94  3.12986513413745974788e+01
 51  95 -1.56687727928308770942e+01
 51  96 -3.78567916295032489415e+01
 51  97  1.13220941753075038605e+02
 51  98 -8.09587640954250389314e+01
 51  99 -1.44480311418197658213e+02
 52   0 -3.12436622160145383020e+01
 52   1 -3.48509986287115722803e+01
 52   2  1.03378881508571012660e+02
 52   3  1.42797569536359219455e+02
 52   4  2.39900446617872447064e+01
 52   5  4.30924043227616024865e+01
 52   6 -1.08098354011769416161e+02
 52   7  8.82227458578223533436e+00
 52   8 -3.65858194502483442534e+01
 52   9 -6.38606711750951205886e+00
 52  10  2.69746422247382724890e+02
 52  11 -1.65435884830771328780e+02
 52  12  1.56324390956053861146e+02
 52  13  7.75714648150298113904e+00
 52  14  1.60966843408002006299e+02
 52  15 -3.10337151630606875585e+01
 52  16  4.28538432872434498222e+01
 52  17 -3.23467804093358139994e+01
 52  18  1.07961052683596079760e+02
 52  19 -1.25022426716995013862e+02
 52  20  2.49292570463447926699e+00
 52  21 -6.84036069852074462005e+01
 52  22 -6.13478731493331874702e+00
 52  23  4.73968570323885813877e+01
 52  24 -1.06740086673023597541e+02
 52  25  1.11054991480253505642e+02
 52  26 -9.93271960505542210740e+01
 52  27  5.39728115252778550825e+00
 52  28 -1.43311279063008889523e+01
 52  29 -1.28950259746953094009e+02
 52  30 -3.25441539728996342973e+00
 52  31  1.08344232799989057980e+02
 52  32  1.05370842110246357493e+02
 52  33 -6.33024464608962702528e+01
 52  34 -1.17535449050891500633e+01
 52  35 -5.60820726375925673324e+01
 52  36  8.45246651698263207209e+01
 52  37  5.15880742854846463530e+00
 52  38  9.03828636776680660603e+00
 52  39  8.28290151572389277135e+01
 52  40  1.09619838256960751011e+01
 52  41  1.57321524070289768815e+01
 52  42 -1.00700493479892855930e+02
 52  43  1.11345186480563413056e+02
 52  44 -1.27443539930720277198e+02
 52  45  3.66534867521312719418e+01
 52  46 -2.47187616310969304756e-02
 52  47  5.49959301479568338777e+01
 52  48  7.20209457348614847660e+01
 52  49  5.95222568367432174341e+01
 52  50  1.99471610864665436225e+01
 52  51  1.81507147764779887211e+02
 52  52  8.62541093999483337029e+02
 52  53 -8.91111494290282166730e+01
 52  54  8.62032411163076091043e+01
 52  55  4.26623605985010243558e+01
 52  56  5.81740462892436980269e+01
 52  57  3.77156484429277014669e+01
 52  58 -2.36972912293222144342e+01
 52  59  7.03915702895898647284e+01
 52  60  6.22536162210159389474e+01
 52  61 -1.97833881798644540595e+02
 52  62 -4.79587489599460354839e+01
 52  63  4.42158274747902240165e+01
 52  64  3.49994319553842601067e+01
 52  65  5.46728627638993742721e+01
 52  66  1.08226641021152659050e+02
 52  67 -7.25119329754534476251e+01
 52  68 -7.03634050204461232170e+01
 52  69  1.22318634774088323525e+02
 52  70 -5.57866354404155639912e+00
 52  71  1.09966233799309776487e+02
 52  72 -7.97039688105160308851e+01
 52  73 -3.36823664181720205946e+00
 52  74  7.63551440763721274152e+01
 52  75 -3.57228121623318628508e+00
 52  76 -1.20808799734854318331e+02
 52  77 -7.30686241215791199011e+01
 52  78  7.91503203636359700113e+01
 52  79  2.41261809830761890794e+01
 52  80 -5.57832218001030426535e+01
 52  81 -8.85538536278898646970e+01
 52  82 -8.15502646162360917970e+01
 52  83  1.01514274810817724415e+02
 52  84  8.83060412372987144636e+01
 52  85  9.23841891074834791198e+01
 52  86  9.81023302119746354322e+00
 52  87  5.91967631773756863822e+01
 52  88 -4.98588290030158987065e+01
 52  89  1.00886208854198514473e+02
 52  90 -1.15913367028927453362e+02
 52  91 -9.38881958863270256188e+01
 52  92 -2.43971540348566726664e+01
 52  93 -9.90924859401946918069e+01
 52  94 -1.51677583910504665710e+02
 52  95 -9.16983145183459384953e+01
 52  96 -1.48255361986271196884e+02
 52  97  1.15615933001294507676e+02
 52  98  7.98696304674631392118e+01
 52  99 -3.59338524026855807847e+01
 53   0  5.42010715967902427792e+01
 53   1  6.04619994255251711479e+01
 53   2 -3.39068222705115402960e+01
 53   3  6.39708159765558335152e+01
 53   4 -1.48743966364347897979e+02
 53   5  1.02805364812095003657e+01
 53   6 -1.44355107213763886875e+02
 53   7  1.05032553417400702500e+01
 53   8  9.57818600481119233336e+01
 53   9 -1.54390143396847662416e+02
 53  10  2.60038856436937635408e+01
 53  11  9.28281485290236361152e+01
 53  12  2.50739458995799413543e+00
 53  13  7.29634130829135472140e+01
 53  14 -2.73853892685863398171e+00
 53  15  2.60250674220963730932e+02
 53  16 -3.34330624190240470739e+01
 53  17 -1.22058045729985114036e+01
 53  18 -5.25002954602056135514e+01
 53  19  2.38992891409261076774e+01
 53  20 -8.04859642339795158250e+01
 53  21  1.11120857180003618225e+00
 53  22 -1.22799321754547179353e+02
 53  23 -4.27868663674546638731e+01
 53  24 -1.12763177095127801408e+02
 53  25 -1.03083638207897379857e+02
 53  26 -1.34380312491092102078e+01
 53  27  7.16007525440506640280e+01
 53  28  5.15225163629105225027e+01
 53  29  3.53908120210269174777e+01
 53  30 -7.59098519070112160989e+01
 53  31 -6.49894340385823312545e+01
 53  32  9.29088109295133506293e+01
 53  33 -7.16045186368862651705e+00
 53  34 -2.86127255648199003701e+01
 53  35  3.12816089606909386589e+01
 53  36 -9.71650698826500480720e+00
 53  37 -3.12011396228838648881e+01
 53  38  4.64635374556206102170e+01
 53  39 -4.02132079874445569345e+00
 53  40 -5.24912712336071649588e+01
 53  41  2.38583470677180038422e+01
 53  42  4.17895927679410519318e+01
 53  43  7.33409398842186703860e+01
 53  44 -5.63583857888289117000e+01
 53  45  1.43526681677173630902e+01
 53  46  4.99438443454095093443e+00
 53  47 -1.29307125972929188862e+01
 53  48  5.22733236116437396390e+01
 53  49  8.41704290613944472454e-01
 53  50 -9.89795145136181275802e+01
 53  51 -1.08201556262030265998e+02
 53  52 -8.91111494290282166730e+01
 53  53  8.01539387759289979840e+02
 53  54  1.23458090866818949394e+02
 53  55  7.14785342547402446911e+00
 53  56 -1.11248175862712628259e+01
 53  57 -1.93335976524717167990e+01
 53  58  6.38286249125444342667e+01
 53  59  9.52298783057338282809e-01
 53  60  4.82564928456388742006e+00
 53  61  5.67414435868859001744e+01
 53  62 -8.49318652422159647841e-01
 53  63  1.56146112861797670135e+00
 53  64 -3.19099134590301929393e+01
 53  65  4.97392509222851444406e+01
 53  66 -7.58816767268714453820e+00
 53  67 -4.56072198693268902048e+01
 53  68 -3.82877929161559649174e+01
 53  69 -1.28416407361268142040e+02
 53  70 -2.70189448986525178498e+02
 53  71  6.65554593469017277130e+01
 53  72 -9.65825322179629068842e+01
 53  73 -3.02514982087799317867e+01
 53  74  7.42335587438389410408e+01
 53  75  1.41241094706617289489e+01
 53  76  9.52432978870633633051e+01
 53  77  1.11664692625069577048e+02
 53  78  1.17461184399752667673e+02
 53  79  1.98898060830789972897e+02
 53  80 -3.62060565959801294866e+01
 53  81  5.00776187226523887830e+01
 53  82  1.00191114548965700237e+02
 53  83  5.44729238056415798752e+00
 53  84 -2.33816645855925244746e+01
 53  85  4.63651188758958241465e+01
 53  86  4.03128748535959431365e+01
 53  87  6.14182618990143609494e+01
 53  88 -9.22446376672524621654e+01
 53  89 -1.38253011103393617987e+02
 53  90 -1.18700826567363122876e+02
 53  91  1.29194998866388345959e+02
 53  92 -9.17040176599237781829e+01
 53  93  2.73146635174135781199e+01
 53  94 -8.82716491251464816514e+01
 53  95  2.83355873208941773100e+01
 53  96 -9.02703851817603037944e+01
 53  97 -1.10859395513846493486e+02
 53  98  4.08521696356459074195e+01
 53  99  7.83663959467298809614e+01
 54   0  7.74344112849331338566e+01
 54   1  4.50137705039838493803e+01
 54   2 -1.24241518318395009146e+02
 54   3 -6.66510025485363257758e+01
 54   4 -1.67116199825486489772e+02
 54   5  6.14706019140877657492e+01
 54   6 -8.26390554832179162759e+01
 54   7 -6.39704894875194298720e+01
 54   8 -1.18989683718965313375e+01
 54   9  2.12115048549313129911e+01
 54  10 -6.92281385729100264825e+01
 54  11  6.75660351849189453333e+01
 54  12 -4.69940402348066399441e+01
 54  13  2.51996103475864181576e+01
 54  14 -8.23075525058788457500e+01
 54  15  5.72603809823746701113e+01
 54  16 -2.44025060602029668644e+01
 54  17  2.14538874410935676451e+02
 54  18  2.38994138410936542982e+01
 54  19  2.54920267262948989639e+01
 54  20 -9.51690893613663320139e+01
 54  21 -5.27456610888394692438e+01
 54  22 -1.03471568237780445543e+02
 54  23  2.67664169806019422992e+01
 54  24 -2.37069108820842160412e+01
 54  25  3.23752011930061645018e+00
 54  26  1.94720097548830644030e+01
 54  27  6.86759180883952211616e+01
 54  28  6.71482097705020297695e+00
